,added_at,track
853,2024-04-10T16:09:36Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3vbKDsSS70ZX9D2OcvbZmS'}, 'href': 'https://api.spotify.com/v1/artists/3vbKDsSS70ZX9D2OcvbZmS', 'id': '3vbKDsSS70ZX9D2OcvbZmS', 'name': 'Beck', 'type': 'artist', 'uri': 'spotify:artist:3vbKDsSS70ZX9D2OcvbZmS'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5Mk8LGoWoPg0igqQXprzfR'}, 'href': 'https://api.spotify.com/v1/albums/5Mk8LGoWoPg0igqQXprzfR', 'id': '5Mk8LGoWoPg0igqQXprzfR', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fbfb68023efd979aec1cc925'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fbfb68023efd979aec1cc925'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fbfb68023efd979aec1cc925'}], 'is_playable': True, 'name': 'Midnite Vultures', 'release_date': '1999', 'release_date_precision': 'year', 'total_tracks': 14, 'type': 'album', 'uri': 'spotify:album:5Mk8LGoWoPg0igqQXprzfR'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3vbKDsSS70ZX9D2OcvbZmS'}, 'href': 'https://api.spotify.com/v1/artists/3vbKDsSS70ZX9D2OcvbZmS', 'id': '3vbKDsSS70ZX9D2OcvbZmS', 'name': 'Beck', 'type': 'artist', 'uri': 'spotify:artist:3vbKDsSS70ZX9D2OcvbZmS'}], 'disc_number': 1, 'duration_ms': 343360, 'explicit': False, 'external_ids': {'isrc': 'USIR10312122'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/6aLmvz0CPeCNHCXK2H5QIC'}, 'href': 'https://api.spotify.com/v1/tracks/6aLmvz0CPeCNHCXK2H5QIC', 'id': '6aLmvz0CPeCNHCXK2H5QIC', 'is_local': False, 'is_playable': True, 'name': 'Debra', 'track_number': 13, 'type': 'track', 'uri': 'spotify:track:6aLmvz0CPeCNHCXK2H5QIC'}"
854,2024-04-10T15:10:21Z,"{'album': {'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0EUOiLsLpv9g7H9YCzUnBS'}, 'href': 'https://api.spotify.com/v1/artists/0EUOiLsLpv9g7H9YCzUnBS', 'id': '0EUOiLsLpv9g7H9YCzUnBS', 'name': '･ ･－･ ･－ ･･･ ･ －･･', 'type': 'artist', 'uri': 'spotify:artist:0EUOiLsLpv9g7H9YCzUnBS'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5yaSbW4qEkpvqOiFfnujyN'}, 'href': 'https://api.spotify.com/v1/albums/5yaSbW4qEkpvqOiFfnujyN', 'id': '5yaSbW4qEkpvqOiFfnujyN', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273781e3bc85ef064adf7cc5c25'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02781e3bc85ef064adf7cc5c25'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851781e3bc85ef064adf7cc5c25'}], 'is_playable': True, 'name': '･－･･ ･ － ･･ － －－･ －－－', 'release_date': '2020-07-22', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:5yaSbW4qEkpvqOiFfnujyN'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0EUOiLsLpv9g7H9YCzUnBS'}, 'href': 'https://api.spotify.com/v1/artists/0EUOiLsLpv9g7H9YCzUnBS', 'id': '0EUOiLsLpv9g7H9YCzUnBS', 'name': '･ ･－･ ･－ ･･･ ･ －･･', 'type': 'artist', 'uri': 'spotify:artist:0EUOiLsLpv9g7H9YCzUnBS'}], 'disc_number': 1, 'duration_ms': 438129, 'explicit': False, 'external_ids': {'isrc': 'GBWZD2020005'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/26trS5IUeIbXrKAuFMdzWT'}, 'href': 'https://api.spotify.com/v1/tracks/26trS5IUeIbXrKAuFMdzWT', 'id': '26trS5IUeIbXrKAuFMdzWT', 'is_local': False, 'is_playable': True, 'name': '･－･･ ･ － ･･ － －－･ －－－', 'track_number': 1, 'type': 'track', 'uri': 'spotify:track:26trS5IUeIbXrKAuFMdzWT'}"
855,2024-03-29T21:20:18Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2QsynagSdAqZj3U9HgDzjD'}, 'href': 'https://api.spotify.com/v1/artists/2QsynagSdAqZj3U9HgDzjD', 'id': '2QsynagSdAqZj3U9HgDzjD', 'name': 'Bob Marley & The Wailers', 'type': 'artist', 'uri': 'spotify:artist:2QsynagSdAqZj3U9HgDzjD'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/655KljKIXl42fiNDMKivbY'}, 'href': 'https://api.spotify.com/v1/albums/655KljKIXl42fiNDMKivbY', 'id': '655KljKIXl42fiNDMKivbY', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d7f3e4d143c198d3542a775d'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d7f3e4d143c198d3542a775d'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d7f3e4d143c198d3542a775d'}], 'is_playable': True, 'name': 'Exodus', 'release_date': '1977-06-03', 'release_date_precision': 'day', 'total_tracks': 10, 'type': 'album', 'uri': 'spotify:album:655KljKIXl42fiNDMKivbY'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2QsynagSdAqZj3U9HgDzjD'}, 'href': 'https://api.spotify.com/v1/artists/2QsynagSdAqZj3U9HgDzjD', 'id': '2QsynagSdAqZj3U9HgDzjD', 'name': 'Bob Marley & The Wailers', 'type': 'artist', 'uri': 'spotify:artist:2QsynagSdAqZj3U9HgDzjD'}], 'disc_number': 1, 'duration_ms': 211000, 'explicit': False, 'external_ids': {'isrc': 'USIR27700013'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/3GIChxHmuLmBm5PTNZGDtj'}, 'href': 'https://api.spotify.com/v1/tracks/3GIChxHmuLmBm5PTNZGDtj', 'id': '3GIChxHmuLmBm5PTNZGDtj', 'is_local': False, 'is_playable': True, 'name': 'Jamming', 'track_number': 6, 'type': 'track', 'uri': 'spotify:track:3GIChxHmuLmBm5PTNZGDtj'}"
856,2024-03-27T20:33:23Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8'}, 'href': 'https://api.spotify.com/v1/artists/3yY2gUcIsjMr8hjo51PoJ8', 'id': '3yY2gUcIsjMr8hjo51PoJ8', 'name': 'The Smiths', 'type': 'artist', 'uri': 'spotify:artist:3yY2gUcIsjMr8hjo51PoJ8'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6cI1XoZsOhkyrCwtuI70CN'}, 'href': 'https://api.spotify.com/v1/albums/6cI1XoZsOhkyrCwtuI70CN', 'id': '6cI1XoZsOhkyrCwtuI70CN', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a09b231129ab1cb1a6efc57f'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a09b231129ab1cb1a6efc57f'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a09b231129ab1cb1a6efc57f'}], 'is_playable': True, 'name': 'The Smiths', 'release_date': '1984-02-20', 'release_date_precision': 'day', 'total_tracks': 11, 'type': 'album', 'uri': 'spotify:album:6cI1XoZsOhkyrCwtuI70CN'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8'}, 'href': 'https://api.spotify.com/v1/artists/3yY2gUcIsjMr8hjo51PoJ8', 'id': '3yY2gUcIsjMr8hjo51PoJ8', 'name': 'The Smiths', 'type': 'artist', 'uri': 'spotify:artist:3yY2gUcIsjMr8hjo51PoJ8'}], 'disc_number': 1, 'duration_ms': 201746, 'explicit': False, 'external_ids': {'isrc': 'GBCRL1100032'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/0uLI1jac8ZJSSRG4QJDo3J'}, 'href': 'https://api.spotify.com/v1/tracks/0uLI1jac8ZJSSRG4QJDo3J', 'id': '0uLI1jac8ZJSSRG4QJDo3J', 'is_local': False, 'is_playable': True, 'name': 'Still Ill - 2011 Remaster', 'track_number': 7, 'type': 'track', 'uri': 'spotify:track:0uLI1jac8ZJSSRG4QJDo3J'}"
857,2024-03-26T16:51:52Z,"{'album': {'album_type': 'compilation', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/03okuGbVuera5Ax7mUcykL'}, 'href': 'https://api.spotify.com/v1/albums/03okuGbVuera5Ax7mUcykL', 'id': '03okuGbVuera5Ax7mUcykL', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27374832c06d6416077c4f27933'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0274832c06d6416077c4f27933'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485174832c06d6416077c4f27933'}], 'is_playable': True, 'name': 'Eccentric Soul: A Red Black & Green Production', 'release_date': '2012-05-22', 'release_date_precision': 'day', 'total_tracks': 16, 'type': 'album', 'uri': 'spotify:album:03okuGbVuera5Ax7mUcykL'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7MsfV9iU1jXeSocUOSL971'}, 'href': 'https://api.spotify.com/v1/artists/7MsfV9iU1jXeSocUOSL971', 'id': '7MsfV9iU1jXeSocUOSL971', 'name': ""Father's Children"", 'type': 'artist', 'uri': 'spotify:artist:7MsfV9iU1jXeSocUOSL971'}], 'disc_number': 1, 'duration_ms': 275253, 'explicit': False, 'external_ids': {'isrc': 'USCW61204101'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/1OWUTCJRLGGhGe4s6acB2g'}, 'href': 'https://api.spotify.com/v1/tracks/1OWUTCJRLGGhGe4s6acB2g', 'id': '1OWUTCJRLGGhGe4s6acB2g', 'is_local': False, 'is_playable': True, 'name': 'I Really Really Love You', 'track_number': 1, 'type': 'track', 'uri': 'spotify:track:1OWUTCJRLGGhGe4s6acB2g'}"
858,2024-03-26T02:18:28Z,"{'album': {'album_type': 'compilation', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1yap1SgRPMxgyfrrDlQ95y'}, 'href': 'https://api.spotify.com/v1/artists/1yap1SgRPMxgyfrrDlQ95y', 'id': '1yap1SgRPMxgyfrrDlQ95y', 'name': 'Emitt Rhodes', 'type': 'artist', 'uri': 'spotify:artist:1yap1SgRPMxgyfrrDlQ95y'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6r4mUQIagaCmJjrOBW3SIB'}, 'href': 'https://api.spotify.com/v1/albums/6r4mUQIagaCmJjrOBW3SIB', 'id': '6r4mUQIagaCmJjrOBW3SIB', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f50e7870ba2f1df39dce7386'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f50e7870ba2f1df39dce7386'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f50e7870ba2f1df39dce7386'}], 'is_playable': True, 'name': 'The Emitt Rhodes Recordings (1969-1973)', 'release_date': '2009-07-14', 'release_date_precision': 'day', 'total_tracks': 48, 'type': 'album', 'uri': 'spotify:album:6r4mUQIagaCmJjrOBW3SIB'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1yap1SgRPMxgyfrrDlQ95y'}, 'href': 'https://api.spotify.com/v1/artists/1yap1SgRPMxgyfrrDlQ95y', 'id': '1yap1SgRPMxgyfrrDlQ95y', 'name': 'Emitt Rhodes', 'type': 'artist', 'uri': 'spotify:artist:1yap1SgRPMxgyfrrDlQ95y'}], 'disc_number': 1, 'duration_ms': 188866, 'explicit': False, 'external_ids': {'isrc': 'USMC17054040'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/62XarvhRGpZoI60qb3z2kz'}, 'href': 'https://api.spotify.com/v1/tracks/62XarvhRGpZoI60qb3z2kz', 'id': '62XarvhRGpZoI60qb3z2kz', 'is_local': False, 'is_playable': True, 'name': 'With My Face On The Floor', 'track_number': 14, 'type': 'track', 'uri': 'spotify:track:62XarvhRGpZoI60qb3z2kz'}"
859,2024-03-26T02:11:21Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5k5yIvxtsqHqWrRBF3nhSY'}, 'href': 'https://api.spotify.com/v1/artists/5k5yIvxtsqHqWrRBF3nhSY', 'id': '5k5yIvxtsqHqWrRBF3nhSY', 'name': 'Kevin Ayers', 'type': 'artist', 'uri': 'spotify:artist:5k5yIvxtsqHqWrRBF3nhSY'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3Haef15rAqdXGdApyKTylR'}, 'href': 'https://api.spotify.com/v1/albums/3Haef15rAqdXGdApyKTylR', 'id': '3Haef15rAqdXGdApyKTylR', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cc0b95939e9d76e563a1e861'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cc0b95939e9d76e563a1e861'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cc0b95939e9d76e563a1e861'}], 'is_playable': True, 'name': 'Whatevershebringswesing', 'release_date': '1972', 'release_date_precision': 'year', 'total_tracks': 8, 'type': 'album', 'uri': 'spotify:album:3Haef15rAqdXGdApyKTylR'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5k5yIvxtsqHqWrRBF3nhSY'}, 'href': 'https://api.spotify.com/v1/artists/5k5yIvxtsqHqWrRBF3nhSY', 'id': '5k5yIvxtsqHqWrRBF3nhSY', 'name': 'Kevin Ayers', 'type': 'artist', 'uri': 'spotify:artist:5k5yIvxtsqHqWrRBF3nhSY'}], 'disc_number': 1, 'duration_ms': 493173, 'explicit': False, 'external_ids': {'isrc': 'GBAYE9901170'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/0p134il4SQJBuuxc8VOjop'}, 'href': 'https://api.spotify.com/v1/tracks/0p134il4SQJBuuxc8VOjop', 'id': '0p134il4SQJBuuxc8VOjop', 'is_local': False, 'is_playable': True, 'name': 'Whatevershebringswesing - 1999 Remaster', 'track_number': 5, 'type': 'track', 'uri': 'spotify:track:0p134il4SQJBuuxc8VOjop'}"
860,2024-03-26T01:57:26Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1nIJEqPyIj5qutlgWNmQB0'}, 'href': 'https://api.spotify.com/v1/artists/1nIJEqPyIj5qutlgWNmQB0', 'id': '1nIJEqPyIj5qutlgWNmQB0', 'name': 'Erika de Casier', 'type': 'artist', 'uri': 'spotify:artist:1nIJEqPyIj5qutlgWNmQB0'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6gVlFkJTXLPy0zGnpe47UO'}, 'href': 'https://api.spotify.com/v1/albums/6gVlFkJTXLPy0zGnpe47UO', 'id': '6gVlFkJTXLPy0zGnpe47UO', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27389da3a1ffd368cd7652ef75c'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0289da3a1ffd368cd7652ef75c'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485189da3a1ffd368cd7652ef75c'}], 'is_playable': True, 'name': 'Essentials', 'release_date': '2019-05-15', 'release_date_precision': 'day', 'total_tracks': 12, 'type': 'album', 'uri': 'spotify:album:6gVlFkJTXLPy0zGnpe47UO'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1nIJEqPyIj5qutlgWNmQB0'}, 'href': 'https://api.spotify.com/v1/artists/1nIJEqPyIj5qutlgWNmQB0', 'id': '1nIJEqPyIj5qutlgWNmQB0', 'name': 'Erika de Casier', 'type': 'artist', 'uri': 'spotify:artist:1nIJEqPyIj5qutlgWNmQB0'}], 'disc_number': 1, 'duration_ms': 286000, 'explicit': False, 'external_ids': {'isrc': 'GBKPL1947862'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/10b4AEecewD0ns6uXImPEt'}, 'href': 'https://api.spotify.com/v1/tracks/10b4AEecewD0ns6uXImPEt', 'id': '10b4AEecewD0ns6uXImPEt', 'is_local': False, 'is_playable': True, 'name': 'Little Bit', 'track_number': 4, 'type': 'track', 'uri': 'spotify:track:10b4AEecewD0ns6uXImPEt'}"
861,2024-03-24T22:46:26Z,"{'album': {'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/67PAEciRTtyMaEETCs9rSu'}, 'href': 'https://api.spotify.com/v1/artists/67PAEciRTtyMaEETCs9rSu', 'id': '67PAEciRTtyMaEETCs9rSu', 'name': 'Marsandaras (M*A*R*S)', 'type': 'artist', 'uri': 'spotify:artist:67PAEciRTtyMaEETCs9rSu'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5jy1xGlFegD9932EuIF2Vg'}, 'href': 'https://api.spotify.com/v1/albums/5jy1xGlFegD9932EuIF2Vg', 'id': '5jy1xGlFegD9932EuIF2Vg', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cea0e35e8ad9a917636541aa'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cea0e35e8ad9a917636541aa'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cea0e35e8ad9a917636541aa'}], 'is_playable': True, 'name': 'Songs for Martians', 'release_date': '2018-05-09', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:5jy1xGlFegD9932EuIF2Vg'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/67PAEciRTtyMaEETCs9rSu'}, 'href': 'https://api.spotify.com/v1/artists/67PAEciRTtyMaEETCs9rSu', 'id': '67PAEciRTtyMaEETCs9rSu', 'name': 'Marsandaras (M*A*R*S)', 'type': 'artist', 'uri': 'spotify:artist:67PAEciRTtyMaEETCs9rSu'}], 'disc_number': 1, 'duration_ms': 210076, 'explicit': False, 'external_ids': {'isrc': 'usdy41874636'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/5hIw1Pk4GaovqFfP1mNEzl'}, 'href': 'https://api.spotify.com/v1/tracks/5hIw1Pk4GaovqFfP1mNEzl', 'id': '5hIw1Pk4GaovqFfP1mNEzl', 'is_local': False, 'is_playable': True, 'name': 'Spring Time Blues', 'track_number': 4, 'type': 'track', 'uri': 'spotify:track:5hIw1Pk4GaovqFfP1mNEzl'}"
862,2024-03-24T17:22:41Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y6dVaC9DZtPNH4591M42W'}, 'href': 'https://api.spotify.com/v1/artists/0Y6dVaC9DZtPNH4591M42W', 'id': '0Y6dVaC9DZtPNH4591M42W', 'name': 'TV Girl', 'type': 'artist', 'uri': 'spotify:artist:0Y6dVaC9DZtPNH4591M42W'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4Hai0uVzRbyTSaTPzxTY4e'}, 'href': 'https://api.spotify.com/v1/albums/4Hai0uVzRbyTSaTPzxTY4e', 'id': '4Hai0uVzRbyTSaTPzxTY4e', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e1bc1af856b42dd7fdba9f84'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e1bc1af856b42dd7fdba9f84'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e1bc1af856b42dd7fdba9f84'}], 'is_playable': True, 'name': 'French Exit', 'release_date': '2014-06-05', 'release_date_precision': 'day', 'total_tracks': 12, 'type': 'album', 'uri': 'spotify:album:4Hai0uVzRbyTSaTPzxTY4e'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y6dVaC9DZtPNH4591M42W'}, 'href': 'https://api.spotify.com/v1/artists/0Y6dVaC9DZtPNH4591M42W', 'id': '0Y6dVaC9DZtPNH4591M42W', 'name': 'TV Girl', 'type': 'artist', 'uri': 'spotify:artist:0Y6dVaC9DZtPNH4591M42W'}], 'disc_number': 1, 'duration_ms': 209346, 'explicit': False, 'external_ids': {'isrc': 'USHM21438136'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/21LkHnuxPxVrOZ5gCaG7aM'}, 'href': 'https://api.spotify.com/v1/tracks/21LkHnuxPxVrOZ5gCaG7aM', 'id': '21LkHnuxPxVrOZ5gCaG7aM', 'is_local': False, 'is_playable': True, 'name': 'Birds Dont Sing', 'track_number': 2, 'type': 'track', 'uri': 'spotify:track:21LkHnuxPxVrOZ5gCaG7aM'}"
863,2024-03-24T16:46:05Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kMzxA8edU05hvMFU493zJ'}, 'href': 'https://api.spotify.com/v1/artists/2kMzxA8edU05hvMFU493zJ', 'id': '2kMzxA8edU05hvMFU493zJ', 'name': 'Good Morning', 'type': 'artist', 'uri': 'spotify:artist:2kMzxA8edU05hvMFU493zJ'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3KpFXHl7zzp0Cjvww3AUFs'}, 'href': 'https://api.spotify.com/v1/albums/3KpFXHl7zzp0Cjvww3AUFs', 'id': '3KpFXHl7zzp0Cjvww3AUFs', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273de975cd8ad3c5f91e60e5818'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02de975cd8ad3c5f91e60e5818'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851de975cd8ad3c5f91e60e5818'}], 'is_playable': True, 'name': 'Shawcross', 'release_date': '2014-11-14', 'release_date_precision': 'day', 'total_tracks': 7, 'type': 'album', 'uri': 'spotify:album:3KpFXHl7zzp0Cjvww3AUFs'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kMzxA8edU05hvMFU493zJ'}, 'href': 'https://api.spotify.com/v1/artists/2kMzxA8edU05hvMFU493zJ', 'id': '2kMzxA8edU05hvMFU493zJ', 'name': 'Good Morning', 'type': 'artist', 'uri': 'spotify:artist:2kMzxA8edU05hvMFU493zJ'}], 'disc_number': 1, 'duration_ms': 136032, 'explicit': False, 'external_ids': {'isrc': 'UST8K1403966'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/3GahMRXI3rL2JVeSLZBRnF'}, 'href': 'https://api.spotify.com/v1/tracks/3GahMRXI3rL2JVeSLZBRnF', 'id': '3GahMRXI3rL2JVeSLZBRnF', 'is_local': False, 'is_playable': True, 'name': 'Warned You', 'track_number': 3, 'type': 'track', 'uri': 'spotify:track:3GahMRXI3rL2JVeSLZBRnF'}"
864,2024-03-22T19:52:10Z,"{'album': {'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1D86M7ewUQH1vS0QsXCmI9'}, 'href': 'https://api.spotify.com/v1/artists/1D86M7ewUQH1vS0QsXCmI9', 'id': '1D86M7ewUQH1vS0QsXCmI9', 'name': 'Emahoy Tsege Mariam Gebru', 'type': 'artist', 'uri': 'spotify:artist:1D86M7ewUQH1vS0QsXCmI9'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3IFjLD7Xvz9CnkAACDxxON'}, 'href': 'https://api.spotify.com/v1/albums/3IFjLD7Xvz9CnkAACDxxON', 'id': '3IFjLD7Xvz9CnkAACDxxON', 'images': [{'height': 640, 'width': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d047aa54661bfc5ed8e4d216'}, {'height': 300, 'width': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d047aa54661bfc5ed8e4d216'}, {'height': 64, 'width': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d047aa54661bfc5ed8e4d216'}], 'is_playable': True, 'name': 'Spielt Eigen Kompositionen', 'release_date': '1963', 'release_date_precision': 'year', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:3IFjLD7Xvz9CnkAACDxxON'}, 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1D86M7ewUQH1vS0QsXCmI9'}, 'href': 'https://api.spotify.com/v1/artists/1D86M7ewUQH1vS0QsXCmI9', 'id': '1D86M7ewUQH1vS0QsXCmI9', 'name': 'Emahoy Tsege Mariam Gebru', 'type': 'artist', 'uri': 'spotify:artist:1D86M7ewUQH1vS0QsXCmI9'}], 'disc_number': 1, 'duration_ms': 424723, 'explicit': False, 'external_ids': {'isrc': 'QZSQG2202501'}, 'external_urls': {'spotify': 'https://open.spotify.com/track/5P8UnnGI08TcPqxAD2T84C'}, 'href': 'https://api.spotify.com/v1/tracks/5P8UnnGI08TcPqxAD2T84C', 'id': '5P8UnnGI08TcPqxAD2T84C', 'is_local': False, 'is_playable': True, 'name': 'The Homeless Wanderer', 'track_number': 1, 'type': 'track', 'uri': 'spotify:track:5P8UnnGI08TcPqxAD2T84C'}"
